Time,X_Position,Y_Position,Grip_Force,Vertical_Error,Grip_Force_Error
1.96587,-0.0145,0.0559881,17.4418,0,0
1.97777,-0.01525,0.05461425,17.1365,0,0
1.98987,-0.016,0.0531594,16.8132,0,0
2.00197,-0.01675,0.05177745,16.5061,0,0
2.01387,-0.0175,0.05046435,16.2143,0,0
2.02607,-0.01825,0.04895145,15.8781,0,0
2.03807,-0.019,0.0475137,15.5586,0,0
2.04987,-0.01975,0.0459846,15.2188,0,0
2.06187,-0.0205,0.044532,14.896,0,0
2.07387,-0.02125,0.04315185,14.5893,0,0
2.08587,-0.022,0.0417186,14.2708,0,0
2.09787,-0.02275,0.04035735,13.9683,0,0
2.11007,-0.0235,0.03879045,13.6201,0,0
2.12187,-0.02425,0.03730185,13.2893,0,0
2.13387,-0.025,0.03588795,12.9751,0,0
2.14587,-0.02575,0.03454335,12.6763,0,0
2.15797,-0.0265,0.03326625,12.3925,0,0
2.17017,-0.02725,0.0320526,12.1228,0,0
2.18187,-0.028,0.03093075,11.8735,0,0
2.19387,-0.02875,0.0298647,11.6366,0,0
2.20587,-0.0295,0.0288522,11.4116,0,0
2.21787,-0.03025,0.0279855,11.219,0,0
2.22987,-0.031,0.02716245,11.0361,0,0
2.24207,-0.03175,0.02665485,10.9233,0,0
2.25397,-0.0325,0.02617245,10.8161,0,0
2.26587,-0.03325,0.02571435,10.7143,0,0
2.27787,-0.034,0.0257076,10.7128,0,0
2.28987,-0.03475,0.02570085,10.7113,0,0
2.30187,-0.0355,0.0256941,10.7098,0,0
2.31387,-0.03625,0.02601,10.78,0,0
2.32607,-0.037,0.02631015,10.8467,0,0
2.33807,-0.03775,0.0271269,11.0282,0,0
2.34987,-0.0385,0.0279027,11.2006,0,0
2.36197,-0.03925,0.0286398,11.3644,0,0
2.37387,-0.04,0.02959965,11.5777,0,0
2.38597,-0.04075,0.03051135,11.7803,0,0
2.39797,-0.0415,0.0318015,12.067,0,0
2.40997,-0.04225,0.03302685,12.3393,0,0
2.42187,-0.043,0.034191,12.598,0,0
2.43377,-0.04375,0.035514,12.892,0,0
2.44587,-0.0445,0.03677085,13.1713,0,0
2.45787,-0.04525,0.0379647,13.4366,0,0
2.46987,-0.046,0.0392373,13.7194,0,0
2.48187,-0.04675,0.04044645,13.9881,0,0
2.49377,-0.0475,0.04169475,14.2655,0,0
2.50587,-0.04825,0.0428805,14.529,0,0
2.51787,-0.049,0.0440073,14.7794,0,0
2.52977,-0.04975,0.0452187,15.0486,0,0
2.54177,-0.0505,0.04636935,15.3043,0,0
2.55377,-0.05125,0.0474372,15.5416,0,0
2.56577,-0.052,0.0484515,15.767,0,0
2.57787,-0.05275,0.04941495,15.9811,0,0
2.58987,-0.0535,0.0503631,16.1918,0,0
2.60187,-0.05425,0.051264,16.392,0,0
2.61387,-0.055,0.05211945,16.5821,0,0
2.62577,-0.05575,0.0529506,16.7668,0,0
2.63777,-0.0565,0.0537399,16.9422,0,0
2.64977,-0.05725,0.0544806,17.1068,0,0
2.66177,-0.058,0.05518485,17.2633,0,0
2.67377,-0.05875,0.05585355,17.4119,0,0
2.68577,-0.0595,0.0564336,17.5408,0,0
2.69777,-0.06025,0.05698485,17.6633,0,0
2.70977,-0.061,0.0573633,17.7474,0,0
2.72177,-0.06175,0.05772285,17.8273,0,0
2.73377,-0.0625,0.0580644,17.9032,0,0
2.74587,-0.06325,0.057987,17.886,0,0
2.75787,-0.064,0.05791365,17.8697,0,0
2.77007,-0.06475,0.0574353,17.7634,0,0
2.78187,-0.0655,0.05698125,17.6625,0,0
2.79377,-0.06625,0.05655015,17.5667,0,0
2.80577,-0.067,0.05521545,17.2701,0,0
2.81787,-0.06775,0.0539478,16.9884,0,0
2.82987,-0.0685,0.0527436,16.7208,0,0
2.84197,-0.06925,0.0510957,16.3546,0,0
2.85387,-0.07,0.0495297,16.0066,0,0
2.86577,-0.07075,0.04761045,15.5801,0,0
2.87777,-0.0715,0.0457875,15.175,0,0
2.88977,-0.07225,0.044055,14.79,0,0
2.90177,-0.073,0.04221945,14.3821,0,0
2.91377,-0.07375,0.0404757,13.9946,0,0
2.92597,-0.0745,0.03862485,13.5833,0,0
2.93777,-0.07525,0.0368667,13.1926,0,0
2.94977,-0.076,0.03519585,12.8213,0,0
2.96177,-0.07675,0.03356145,12.4581,0,0
2.97377,-0.0775,0.03200895,12.1131,0,0
2.98597,-0.07825,0.03053385,11.7853,0,0
2.99777,-0.079,0.0291177,11.4706,0,0
3.00977,-0.07975,0.0277722,11.1716,0,0
3.02177,-0.0805,0.02648385,10.8853,0,0
3.03377,-0.08125,0.02525985,10.6133,0,0
3.04577,-0.082,0.02409705,10.3549,0,0
3.05787,-0.08275,0.02297025,10.1045,0,0
3.06997,-0.0835,0.021899295,9.86651,0,0
3.08207,-0.08425,0.02088207,9.64046,0,0
3.09377,-0.085,0.019920195,9.42671,0,0
3.10577,-0.08575,0.019006425,9.22365,0,0
3.11777,-0.0865,0.01813581,9.03018,0,0
3.12987,-0.08725,0.017308755,8.84639,0,0
3.14197,-0.088,0.016523055,8.67179,0,0
3.15397,-0.08875,0.015793875,8.50975,0,0
3.16577,-0.0895,0.015101145,8.35581,0,0
3.17777,-0.09025,0.014443065,8.20957,0,0
3.18977,-0.091,0.013807395,8.06831,0,0
3.20177,-0.09175,0.01320354,7.93412,0,0
3.21377,-0.0925,0.01263033,7.80674,0,0
3.22577,-0.09325,0.01208583,7.68574,0,0
3.23817,-0.094,0.011568555,7.57079,0,0
3.24987,-0.09475,0.011068605,7.45969,0,0
3.26187,-0.0955,0.01059363,7.35414,0,0
3.27377,-0.09625,0.010186515,7.26367,0,0
3.28587,-0.097,0.00979974,7.17772,0,0
3.29777,-0.09775,0.009432315,7.09607,0,0
3.30977,-0.0985,0.00911565,7.0257,0,0
3.32177,-0.09925,0.008814825,6.95885,0,0
3.33377,-0.1,0.008529075,6.89535,0,0
3.34577,-0.10075,0.008271,6.838,0,0
3.35777,-0.1015,0.00802584,6.78352,0,0
3.37007,-0.10225,0.00784665,6.7437,0,0
3.38177,-0.103,0.007676415,6.70587,0,0
3.39387,-0.10375,0.007514685,6.66993,0,0
3.40577,-0.1045,0.00735849,6.63522,0,0
3.41777,-0.10525,0.00721008,6.60224,0,0
3.42977,-0.106,0.00706905,6.5709,0,0
3.44187,-0.10675,0.00693513,6.54114,0,0
3.45397,-0.1075,0.00680787,6.51286,0,0
3.46567,-0.10825,0.00669033,6.48674,0,0
3.47777,-0.109,0.00657864,6.46192,0,0
3.48977,-0.10975,0.006491655,6.44259,0,0
0,0.11,0.013614975,8.02555,0,0
0.0119600000000002,0.10925,0.013644045,8.03201,0,0
0.0239800000000017,0.1085,0.013671675,8.03815,0,0
0.0359600000000011,0.10775,0.013697955,8.04399,0,0
0.0479200000000013,0.107,0.013736205,8.05249,0,0
0.0601800000000008,0.10625,0.01377252,8.06056,0,0
0.0722900000000006,0.1055,0.01382328,8.07184,0,0
0.0839600000000011,0.10475,0.01387143,8.08254,0,0
0.0959100000000017,0.104,0.01391724,8.09272,0,0
0.107880000000002,0.10325,0.01400148,8.11144,0,0
0.119890000000002,0.1025,0.01408149,8.12922,0,0
0.131910000000001,0.10175,0.014157495,8.14611,0,0
0.143970000000001,0.101,0.01423314,8.16292,0,0
0.155930000000001,0.10025,0.014305005,8.17889,0,0
0.16788,0.0995,0.014381415,8.19587,0,0
0.179880000000001,0.09875,0.014453955,8.21199,0,0
0.19191,0.098,0.014522895,8.22731,0,0
0.204050000000001,0.09725,0.014577075,8.23935,0,0
0.21593,0.0965,0.01462851,8.25078,0,0
0.227020000000001,0.09575,0.014685165,8.26337,0,0
0.237990000000002,0.095,0.01473903,8.27534,0,0
0.248710000000001,0.09425,0.01479015,8.2867,0,0
0.25858,0.0935,0.014895495,8.31011,0,0
0.268700000000001,0.09275,0.014995575,8.33235,0,0
0.278580000000002,0.092,0.015090615,8.35347,0,0
0.288580000000001,0.09125,0.01533537,8.40786,0,0
0.29856,0.0905,0.015567885,8.45953,0,0
0.3094,0.08975,0.01578879,8.50862,0,0
0.32019,0.089,0.016231185,8.60693,0,0
0.331190000000001,0.08825,0.016651485,8.70033,0,0
0.342170000000001,0.0875,0.017050815,8.78907,0,0
0.353190000000001,0.08675,0.017764335,8.94763,0,0
0.3642,0.086,0.018442215,9.09827,0,0
0.376010000000001,0.08525,0.01908621,9.24138,0,0
0.38794,0.0845,0.02039193,9.53154,0,0
0.399360000000001,0.08375,0.021632355,9.80719,0,0
0.410430000000002,0.083,0.0232047,10.1566,0,0
0.421370000000001,0.08225,0.02469825,10.4885,0,0
0.432960000000001,0.0815,0.0261171,10.8038,0,0
0.444890000000001,0.08075,0.02777175,11.1715,0,0
0.456770000000001,0.08,0.0293436,11.5208,0,0
0.467370000000001,0.07925,0.03083715,11.8527,0,0
0.47837,0.0785,0.0322605,12.169,0,0
0.489870000000002,0.07775,0.0336132,12.4696,0,0
0.50257,0.077,0.03489795,12.7551,0,0
0.513870000000001,0.07625,0.03620025,13.0445,0,0
0.525870000000001,0.0755,0.0374373,13.3194,0,0
0.537970000000001,0.07475,0.03866625,13.5925,0,0
0.54987,0.074,0.03983355,13.8519,0,0
0.561870000000001,0.07325,0.04094235,14.0983,0,0
0.573870000000001,0.0725,0.0421137,14.3586,0,0
0.585970000000001,0.07175,0.04322655,14.6059,0,0
0.59797,0.071,0.04445775,14.8795,0,0
0.609870000000001,0.07025,0.0456273,15.1394,0,0
0.621970000000001,0.0695,0.04673835,15.3863,0,0
0.633970000000001,0.06875,0.04822605,15.7169,0,0
0.64597,0.068,0.0496395,16.031,0,0
0.657870000000001,0.06725,0.0509823,16.3294,0,0
0.669870000000001,0.0665,0.05256765,16.6817,0,0
0.68187,0.06575,0.0540738,17.0164,0,0
0.69387,0.065,0.0555048,17.3344,0,0
0.705870000000001,0.06425,0.0570186,17.6708,0,0
0.717870000000001,0.0635,0.0584568,17.9904,0,0
0.72987,0.06275,0.05977035,18.2823,0,0
0.74187,0.062,0.06101865,18.5597,0,0
0.753870000000001,0.06125,0.0622044,18.8232,0,0
0.765870000000001,0.0605,0.0629856,18.9968,0,0
0.77787,0.05975,0.06372765,19.1617,0,0
0.789870000000001,0.059,0.06443235,19.3183,0,0
0.801870000000001,0.05825,0.06416685,19.2593,0,0
0.813870000000001,0.0575,0.06391395,19.2031,0,0
0.82587,0.05675,0.06306615,19.0147,0,0
0.837870000000001,0.056,0.06226065,18.8357,0,0
0.849870000000001,0.05525,0.0614952,18.6656,0,0
0.861870000000001,0.0545,0.0597744,18.2832,0,0
0.87387,0.05375,0.05813955,17.9199,0,0
0.885870000000001,0.053,0.0562869,17.5082,0,0
0.897870000000001,0.05225,0.0545265,17.117,0,0
0.909870000000002,0.0515,0.0528543,16.7454,0,0
0.92197,0.05075,0.05117805,16.3729,0,0
0.93397,0.05,0.04958505,16.0189,0,0
0.945870000000001,0.04925,0.04806855,15.6819,0,0
0.957970000000001,0.0485,0.04662765,15.3617,0,0
0.970070000000002,0.04775,0.04525875,15.0575,0,0
0.98197,0.047,0.0439497,14.7666,0,0
0.993970000000001,0.04625,0.0427059,14.4902,0,0
1.00597,0.0455,0.04152465,14.2277,0,0
1.01787,0.04475,0.0403794,13.9732,0,0
1.02987,0.044,0.03929175,13.7315,0,0
1.04187,0.04325,0.0382554,13.5012,0,0
1.05387,0.0425,0.0372708,13.2824,0,0
1.06607,0.04175,0.0363357,13.0746,0,0
1.07797,0.041,0.03547125,12.8825,0,0
1.08997,0.04025,0.03465,12.7,0,0
1.10187,0.0395,0.03388725,12.5305,0,0
1.11397,0.03875,0.03316275,12.3695,0,0
1.12607,0.038,0.03247425,12.2165,0,0
1.13807,0.03725,0.03184335,12.0763,0,0
1.14997,0.0365,0.0312435,11.943,0,0
1.16197,0.03575,0.0306738,11.8164,0,0
1.17387,0.035,0.0303714,11.7492,0,0
1.18587,0.03425,0.03008385,11.6853,0,0
1.19787,0.0335,0.0301149,11.6922,0,0
1.20987,0.03275,0.03014415,11.6987,0,0
1.22207,0.032,0.03017205,11.7049,0,0
1.23387,0.03125,0.0308511,11.8558,0,0
1.24597,0.0305,0.03149685,11.9993,0,0
1.25797,0.02975,0.03210975,12.1355,0,0
1.26987,0.029,0.0336456,12.4768,0,0
1.28197,0.02825,0.0351045,12.801,0,0
1.29397,0.0275,0.0369684,13.2152,0,0
1.30607,0.02675,0.03873915,13.6087,0,0
1.31787,0.026,0.04042125,13.9825,0,0
1.32997,0.02525,0.04244265,14.4317,0,0
1.34207,0.0245,0.04436235,14.8583,0,0
1.35407,0.02375,0.04618665,15.2637,0,0
1.36587,0.023,0.04805685,15.6793,0,0
1.37797,0.02225,0.0498339,16.0742,0,0
1.38997,0.0215,0.05152185,16.4493,0,0
1.40197,0.02075,0.05323005,16.8289,0,0
1.41397,0.02,0.05485275,17.1895,0,0
1.42587,0.01925,0.05639715,17.5327,0,0
1.43787,0.0185,0.05786415,17.8587,0,0
1.44987,0.01775,0.0592578,18.1684,0,0
1.46187,0.017,0.06052095,18.4491,0,0
1.47407,0.01625,0.06172065,18.7157,0,0
1.48587,0.0155,0.0626787,18.9286,0,0
1.49787,0.01475,0.0635886,19.1308,0,0
1.50987,0.014,0.06445305,19.3229,0,0
1.52187,0.01325,0.06515505,19.4789,0,0
1.53387,0.0125,0.0658224,19.6272,0,0
1.54587,0.01175,0.06645645,19.7681,0,0
1.55787,0.011,0.0670536,19.9008,0,0
1.56987,0.01025,0.06762105,20.0269,0,0
1.58187,0.00949999999999999,0.06816375,20.1475,0,0
1.59387,0.00874999999999999,0.06867855,20.2619,0,0
1.60587,0.008,0.06916815,20.3707,0,0
1.61787,0.00725,0.069588,20.464,0,0
1.62987,0.00650000000000001,0.06998715,20.5527,0,0
1.64187,0.00575000000000001,0.07036515,20.6367,0,0
1.65387,0.005,0.07072425,20.7165,0,0
1.66607,0.00425,0.07106535,20.7923,0,0
1.67777,0.0035,0.071352,20.856,0,0
1.68987,0.00275,0.0716247,20.9166,0,0
1.70187,0.002,0.07188345,20.9741,0,0
1.71397,0.00125,0.0720603,21.0134,0,0
1.72627,0.0005,0.07222905,21.0509,0,0
1.73787,-0.00025,0.0723582,21.0796,0,0
1.74987,-0.001,0.07248105,21.1069,0,0
1.76177,-0.00175,0.0725976,21.1328,0,0
1.77387,-0.0025,0.07262685,21.1393,0,0
1.78617,-0.00325,0.0726543,21.1454,0,0
1.79787,-0.004,0.0721827,21.0406,0,0
1.80987,-0.00475,0.0717345,20.941,0,0
1.82187,-0.0055,0.0713088,20.8464,0,0
1.83387,-0.00625000000000001,0.07045425,20.6565,0,0
1.84587,-0.00700000000000001,0.06964245,20.4761,0,0
1.85787,-0.00775,0.06887115,20.3047,0,0
1.86987,-0.00849999999999999,0.06760575,20.0235,0,0
1.88187,-0.00924999999999999,0.0664038,19.7564,0,0
1.89387,-0.01,0.06490485,19.4233,0,0
1.90587,-0.01075,0.0634806,19.1068,0,0
1.91777,-0.0115,0.0621279,18.8062,0,0
1.92987,-0.01225,0.06050205,18.4449,0,0
1.94187,-0.013,0.0589572,18.1016,0,0
1.95387,-0.01375,0.05743485,17.7633,0,0
1.96587,-0.0145,0.0559881,17.4418,0,0
1.97777,-0.01525,0.05461425,17.1365,0,0
1.98987,-0.016,0.0531594,16.8132,0,0
2.00197,-0.01675,0.05177745,16.5061,0,0
2.01387,-0.0175,0.05046435,16.2143,0,0
2.02607,-0.01825,0.04895145,15.8781,0,0
2.03807,-0.019,0.0475137,15.5586,0,0
2.04987,-0.01975,0.0459846,15.2188,0,0
2.06187,-0.0205,0.044532,14.896,0,0
2.07387,-0.02125,0.04315185,14.5893,0,0
2.08587,-0.022,0.0417186,14.2708,0,0
2.09787,-0.02275,0.04035735,13.9683,0,0
2.11007,-0.0235,0.03879045,13.6201,0,0
2.12187,-0.02425,0.03730185,13.2893,0,0
2.13387,-0.025,0.03588795,12.9751,0,0
2.14587,-0.02575,0.03454335,12.6763,0,0
2.15797,-0.0265,0.03326625,12.3925,0,0
2.17017,-0.02725,0.0320526,12.1228,0,0
2.18187,-0.028,0.03093075,11.8735,0,0
2.19387,-0.02875,0.0298647,11.6366,0,0
2.20587,-0.0295,0.0288522,11.4116,0,0
2.21787,-0.03025,0.0279855,11.219,0,0
2.22987,-0.031,0.02716245,11.0361,0,0
2.24207,-0.03175,0.02665485,10.9233,0,0
2.25397,-0.0325,0.02617245,10.8161,0,0
2.26587,-0.03325,0.02571435,10.7143,0,0
2.27787,-0.034,0.0257076,10.7128,0,0
2.28987,-0.03475,0.02570085,10.7113,0,0
2.30187,-0.0355,0.0256941,10.7098,0,0
2.31387,-0.03625,0.02601,10.78,0,0
2.32607,-0.037,0.02631015,10.8467,0,0
2.33807,-0.03775,0.0271269,11.0282,0,0
2.34987,-0.0385,0.0279027,11.2006,0,0
2.36197,-0.03925,0.0286398,11.3644,0,0
2.37387,-0.04,0.02959965,11.5777,0,0
2.38597,-0.04075,0.03051135,11.7803,0,0
2.39797,-0.0415,0.0318015,12.067,0,0
2.40997,-0.04225,0.03302685,12.3393,0,0
2.42187,-0.043,0.034191,12.598,0,0
2.43377,-0.04375,0.035514,12.892,0,0
2.44587,-0.0445,0.03677085,13.1713,0,0
2.45787,-0.04525,0.0379647,13.4366,0,0
2.46987,-0.046,0.0392373,13.7194,0,0
2.48187,-0.04675,0.04044645,13.9881,0,0
2.49377,-0.0475,0.04169475,14.2655,0,0
2.50587,-0.04825,0.0428805,14.529,0,0
2.51787,-0.049,0.0440073,14.7794,0,0
2.52977,-0.04975,0.0452187,15.0486,0,0
2.54177,-0.0505,0.04636935,15.3043,0,0
2.55377,-0.05125,0.0474372,15.5416,0,0
2.56577,-0.052,0.0484515,15.767,0,0
2.57787,-0.05275,0.04941495,15.9811,0,0
2.58987,-0.0535,0.0503631,16.1918,0,0
2.60187,-0.05425,0.051264,16.392,0,0
2.61387,-0.055,0.05211945,16.5821,0,0
2.62577,-0.05575,0.0529506,16.7668,0,0
2.63777,-0.0565,0.0537399,16.9422,0,0
2.64977,-0.05725,0.0544806,17.1068,0,0
2.66177,-0.058,0.05518485,17.2633,0,0
2.67377,-0.05875,0.05585355,17.4119,0,0
2.68577,-0.0595,0.0564336,17.5408,0,0
2.69777,-0.06025,0.05698485,17.6633,0,0
2.70977,-0.061,0.0573633,17.7474,0,0
2.72177,-0.06175,0.05772285,17.8273,0,0
2.73377,-0.0625,0.0580644,17.9032,0,0
2.74587,-0.06325,0.057987,17.886,0,0
2.75787,-0.064,0.05791365,17.8697,0,0
2.77007,-0.06475,0.0574353,17.7634,0,0
2.78187,-0.0655,0.05698125,17.6625,0,0
2.79377,-0.06625,0.05655015,17.5667,0,0
2.80577,-0.067,0.05521545,17.2701,0,0
2.81787,-0.06775,0.0539478,16.9884,0,0
2.82987,-0.0685,0.0527436,16.7208,0,0
2.84197,-0.06925,0.0510957,16.3546,0,0
2.85387,-0.07,0.0495297,16.0066,0,0
2.86577,-0.07075,0.04761045,15.5801,0,0
2.87777,-0.0715,0.0457875,15.175,0,0
